nama_skpd,nama_urusan,nama_program,nilai_anggaran,nilai_spj
Sudin Kesehatan - Kep. Seribu,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,7631809000,2112679400
Sudin Kesehatan - Kep. Seribu,Kesehatan,Program pengawasan obat dan makanan,155000000,154859000
Sudin Kesehatan - Kep. Seribu,Kesehatan,Program pengembangan lingkungan sehat,287005000,176370500
Sudin Kesehatan - Kep. Seribu,Kesehatan,Program peningkatan kesehatan anak balita,354000000,246360935
Sudin Kesehatan - Kep. Seribu,Kesehatan,Program peningkatan mutu pelayanan kesehatan,1475190800,952353500
Sudin Kesehatan - Kep. Seribu,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,600000000,6000000
Sudin Kesehatan - Kep. Seribu,Kesehatan,Program penurunan angka kematian ibu dan bayi,336000000,216866600
Sudin Kesehatan - Kep. Seribu,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Menggalang seluruh sumber daya kesehatan dalam keadaan bencana,330000000,155002700
"Sudin Komunikasi, Informatika dan Kehumasan - JAKBAR",Komunikasi dan Informatika,Program optimalisasi pemanfaatan teknologi informasi,550000000,133234900
"Sudin Komunikasi, Informatika dan Kehumasan - JAKBAR",Komunikasi dan Informatika,Program penerapan kaidah good governance dalam penyelenggaraan urusan Komunikasi Dan Informatika,1070000000,718299250
"Sudin Komunikasi, Informatika dan Kehumasan - JAKBAR",Komunikasi dan Informatika,"Program pengembangan komunikasi, informasi dan media masa",990000000,632537100
"Sudin Komunikasi, Informatika dan Kehumasan - JAKBAR",Komunikasi dan Informatika,Program peningkatan citra positif pemerintah,360000000,260555500
"Sudin Komunikasi, Informatika dan Kehumasan - JAKBAR",Komunikasi dan Informatika,Program peningkatan sarana dan prasarana Komunikasi dan Informatika,1380000000,1096362150
"Sudin Komunikasi, Informatika dan Kehumasan - JAKBAR",Komunikasi dan Informatika,"Program sinkronisasi kebijakan pembiayaan, kelembagaan dan regulasi Komunikasi dan Informatika",125000000,67798500
"Sudin Komunikasi, Informatika dan Kehumasan - JAKBAR","Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kinerja Pemerintahan Kota/Kabupaten Administrasi,50000000,0
"Sudin Komunikasi, Informatika dan Kehumasan - JAKPUS",Komunikasi dan Informatika,Program optimalisasi pemanfaatan teknologi informasi,675000000,82430350
"Sudin Komunikasi, Informatika dan Kehumasan - JAKPUS",Komunikasi dan Informatika,Program penerapan kaidah good governance dalam penyelenggaraan urusan Komunikasi Dan Informatika,857000000,193263636
"Sudin Komunikasi, Informatika dan Kehumasan - JAKPUS",Komunikasi dan Informatika,"Program pengembangan komunikasi, informasi dan media masa",490750000,96135560
"Sudin Komunikasi, Informatika dan Kehumasan - JAKPUS",Komunikasi dan Informatika,Program peningkatan sarana dan prasarana Komunikasi dan Informatika,1150000000,186780000
"Sudin Komunikasi, Informatika dan Kehumasan - JAKSEL",Komunikasi dan Informatika,Program optimalisasi pemanfaatan teknologi informasi,500000000,67491500
"Sudin Komunikasi, Informatika dan Kehumasan - JAKSEL",Komunikasi dan Informatika,Program penerapan kaidah good governance dalam penyelenggaraan urusan Komunikasi Dan Informatika,1135000000,691224230
"Sudin Komunikasi, Informatika dan Kehumasan - JAKSEL",Komunikasi dan Informatika,"Program pengembangan komunikasi, informasi dan media masa",375000000,204987450
"Sudin Komunikasi, Informatika dan Kehumasan - JAKSEL",Komunikasi dan Informatika,Program peningkatan citra positif pemerintah,1357000000,738226292
"Sudin Komunikasi, Informatika dan Kehumasan - JAKSEL",Komunikasi dan Informatika,Program peningkatan sarana dan prasarana Komunikasi dan Informatika,2690000000,1453092903
"Sudin Komunikasi, Informatika dan Kehumasan - JAKSEL",Komunikasi dan Informatika,"Program sinkronisasi kebijakan pembiayaan, kelembagaan dan regulasi Komunikasi dan Informatika",175000000,53502000
"Sudin Komunikasi, Informatika dan Kehumasan - JAKTIM",Komunikasi dan Informatika,Program optimalisasi pemanfaatan teknologi informasi,1650000000,406161200
"Sudin Komunikasi, Informatika dan Kehumasan - JAKTIM",Komunikasi dan Informatika,Program penerapan kaidah good governance dalam penyelenggaraan urusan Komunikasi Dan Informatika,821000000,272614323
"Sudin Komunikasi, Informatika dan Kehumasan - JAKTIM",Komunikasi dan Informatika,"Program pengembangan komunikasi, informasi dan media masa",110000000,0
"Sudin Komunikasi, Informatika dan Kehumasan - JAKTIM",Komunikasi dan Informatika,Program peningkatan citra positif pemerintah,710000000,397028450
"Sudin Komunikasi, Informatika dan Kehumasan - JAKTIM",Komunikasi dan Informatika,Program peningkatan sarana dan prasarana Komunikasi dan Informatika,1260000000,673324690
"Sudin Komunikasi, Informatika dan Kehumasan - JAKTIM",Komunikasi dan Informatika,"Program sinkronisasi kebijakan pembiayaan, kelembagaan dan regulasi Komunikasi dan Informatika",60000000,48469000
"Sudin Komunikasi, Informatika dan Kehumasan - JAKUT",Komunikasi dan Informatika,Program optimalisasi pemanfaatan teknologi informasi,425000000,73836850
"Sudin Komunikasi, Informatika dan Kehumasan - JAKUT",Komunikasi dan Informatika,Program penerapan kaidah good governance dalam penyelenggaraan urusan Komunikasi Dan Informatika,1125000000,488507650
"Sudin Komunikasi, Informatika dan Kehumasan - JAKUT",Komunikasi dan Informatika,"Program pengembangan komunikasi, informasi dan media masa",1320000000,177994000
"Sudin Komunikasi, Informatika dan Kehumasan - JAKUT",Komunikasi dan Informatika,Program peningkatan citra positif pemerintah,900000000,512541500
"Sudin Komunikasi, Informatika dan Kehumasan - JAKUT",Komunikasi dan Informatika,Program peningkatan sarana dan prasarana Komunikasi dan Informatika,2148000000,1155466100
"Sudin Komunikasi, Informatika dan Kehumasan - JAKUT",Komunikasi dan Informatika,"Program sinkronisasi kebijakan pembiayaan, kelembagaan dan regulasi Komunikasi dan Informatika",317000000,92752400
"Sudin Komunikasi, Informatika dan Kehumasan - JAKUT","Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kinerja Pemerintahan Kota/Kabupaten Administrasi,200000000,196315200
"Sudin Komunikasi, Informatika dan Kehumasan - Kep.Seribu",Komunikasi dan Informatika,Program optimalisasi pemanfaatan teknologi informasi,95000000,94805475
"Sudin Komunikasi, Informatika dan Kehumasan - Kep.Seribu",Komunikasi dan Informatika,Program penerapan kaidah good governance dalam penyelenggaraan urusan Komunikasi Dan Informatika,791000000,576260810
"Sudin Komunikasi, Informatika dan Kehumasan - Kep.Seribu",Komunikasi dan Informatika,"Program pengembangan komunikasi, informasi dan media masa",300000000,7690000
"Sudin Komunikasi, Informatika dan Kehumasan - Kep.Seribu",Komunikasi dan Informatika,Program peningkatan citra positif pemerintah,1455000000,486255342
"Sudin Komunikasi, Informatika dan Kehumasan - Kep.Seribu",Komunikasi dan Informatika,Program peningkatan sarana dan prasarana Komunikasi dan Informatika,405000000,396716995
"Sudin Komunikasi, Informatika dan Kehumasan - Kep.Seribu",Komunikasi dan Informatika,Program penyediaan informasi pelayanan publik melalui Internet,1728427500,818427500
"Sudin Komunikasi, Informatika dan Kehumasan - Kep.Seribu","Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",685000000,340762735
"Sudin Komunikasi, Informatika dan Kehumasan - Kep.Seribu","Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kinerja Pemerintahan Kota/Kabupaten Administrasi,150000000,0
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKBAR",Koperasi dan Usaha Kecil Menengah,Program pembinaan dan pengembangan lembaga Koperasi dan UKM,625000000,614093000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKBAR",Koperasi dan Usaha Kecil Menengah,Program pembinaan kewirausahaan dan keunggulan UKM,370000000,366358000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKBAR",Koperasi dan Usaha Kecil Menengah,Program penerapan prinsip good governance dalam penyelenggaraan urusan Koperasi dan UKM,490760000,403708012
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKBAR",Koperasi dan Usaha Kecil Menengah,Program peningkatan dukungan bagi Usaha Mikro Kecil Menengah,525000000,173916000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKBAR",Koperasi dan Usaha Kecil Menengah,"Program sinkronisasi kebijakan pembiayaan, kelembagaan dan regulasi Koperasi dan UKM",75000000,74344000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKBAR",Perdagangan,Program peningkatan promosi dan pengembangan ekspor,200000000,196008000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKBAR",Perdagangan,Program perlindungan konsumen dan pengamanan perdagangan,185000000,183172500
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKBAR",Perdagangan,"Program sinkronisasi kebijakan pembiayaan, kelembagaan dan regulasi Perdagangan dan Perindustrian",50000000,0
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKPUS",Koperasi dan Usaha Kecil Menengah,Program pembinaan kewirausahaan dan keunggulan UKM,575000000,426050900
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKPUS",Koperasi dan Usaha Kecil Menengah,Program penerapan prinsip good governance dalam penyelenggaraan urusan Koperasi dan UKM,984000000,548836165
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKPUS",Koperasi dan Usaha Kecil Menengah,Program peningkatan dukungan bagi Usaha Mikro Kecil Menengah,320000000,184652500
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKPUS",Koperasi dan Usaha Kecil Menengah,Program peningkatan sarana prasarana Koperasi dan UKM,1400000000,42887000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKPUS",Koperasi dan Usaha Kecil Menengah,"Program sinkronisasi kebijakan pembiayaan, kelembagaan dan regulasi Koperasi dan UKM",50000000,31455000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKPUS",Perdagangan,Program peningkatan kualitas produk sentra industri,96000000,72000000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKPUS",Perdagangan,Program peningkatan promosi dan pengembangan ekspor,870000000,619236850
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKSEL",Koperasi dan Usaha Kecil Menengah,Program pembinaan dan pengembangan lembaga Koperasi dan UKM,360000000,0
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKSEL",Koperasi dan Usaha Kecil Menengah,Program pembinaan kewirausahaan dan keunggulan UKM,125000000,47858000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKSEL",Koperasi dan Usaha Kecil Menengah,Program penerapan prinsip good governance dalam penyelenggaraan urusan Koperasi dan UKM,367000000,326182800
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKSEL",Koperasi dan Usaha Kecil Menengah,Program peningkatan dukungan bagi Usaha Mikro Kecil Menengah,100000000,0
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKSEL",Koperasi dan Usaha Kecil Menengah,Program peningkatan mutu perizinan Koperasi dan UKM,60000000,57018000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKSEL",Perdagangan,Program peningkatan promosi dan pengembangan ekspor,2030000000,1126126380
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKSEL",Perdagangan,Program perlindungan konsumen dan pengamanan perdagangan,50000000,30315900
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKTIM",Koperasi dan Usaha Kecil Menengah,Program pembinaan dan pengembangan lembaga Koperasi dan UKM,925000000,701795000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKTIM",Koperasi dan Usaha Kecil Menengah,Program pembinaan kewirausahaan dan keunggulan UKM,650000000,446815000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKTIM",Koperasi dan Usaha Kecil Menengah,Program penerapan prinsip good governance dalam penyelenggaraan urusan Koperasi dan UKM,750000000,569248145
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKTIM",Koperasi dan Usaha Kecil Menengah,Program peningkatan dukungan bagi Usaha Mikro Kecil Menengah,150000000,148422500
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKTIM",Perdagangan,Program peningkatan efisiensi perdagangan dalam negeri,50000000,50000000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKTIM",Perdagangan,Program peningkatan promosi dan pengembangan ekspor,1415000000,1268468400
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKTIM",Perdagangan,Program perlindungan konsumen dan pengamanan perdagangan,290000000,277174600
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKUT",Koperasi dan Usaha Kecil Menengah,Program pembinaan dan pengembangan lembaga Koperasi dan UKM,406500000,405983500
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKUT",Koperasi dan Usaha Kecil Menengah,Program penerapan prinsip good governance dalam penyelenggaraan urusan Koperasi dan UKM,410149500,389214900
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKUT",Koperasi dan Usaha Kecil Menengah,Program peningkatan dukungan bagi Usaha Mikro Kecil Menengah,526912000,420009821
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKUT",Perdagangan,Program peningkatan promosi dan pengembangan ekspor,675000000,673680000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKUT",Perdagangan,Program peningkatan sarana dan prasarana Perdagangan,51440000,49430000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKUT",Perdagangan,Program perlindungan konsumen dan pengamanan perdagangan,266000000,239823500
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - Kep.Seribu",Koperasi dan Usaha Kecil Menengah,Program pembinaan dan pengembangan lembaga Koperasi dan UKM,75000000,73977500
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - Kep.Seribu",Koperasi dan Usaha Kecil Menengah,Program pembinaan kewirausahaan dan keunggulan UKM,275000000,270606500
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - Kep.Seribu",Koperasi dan Usaha Kecil Menengah,Program penerapan prinsip good governance dalam penyelenggaraan urusan Koperasi dan UKM,107000000,88368573
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - Kep.Seribu",Koperasi dan Usaha Kecil Menengah,Program peningkatan sarana prasarana Koperasi dan UKM,716000000,703844500
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - Kep.Seribu",Perdagangan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Perdagangan,60000000,41196000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - Kep.Seribu",Perdagangan,Program peningkatan efisiensi perdagangan dalam negeri,45000000,9970000
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - Kep.Seribu",Perdagangan,Program peningkatan promosi dan pengembangan ekspor,1505000000,935692200
"Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - Kep.Seribu",Perdagangan,"Program sinkronisasi kebijakan pembiayaan, kelembagaan dan regulasi Perdagangan dan Perindustrian",700000000,344940000
Sudin Olah Raga dan Pemuda - JAKBAR,Pemuda dan Olahraga,Program Pembinaan Peran Serta Masyarakat Terhadap Pemuda,17550000000,6705197290
Sudin Olah Raga dan Pemuda - JAKBAR,Pemuda dan Olahraga,Program Pembinaan dan Pemasyarakatan Olahraga,8065000000,4794016225
Sudin Olah Raga dan Pemuda - JAKBAR,Pemuda dan Olahraga,Program Penerapan Prinsip Good Governance Dalam Penyelenggaraan Urusan Pemuda dan Olahraga,1631200000,924617350
Sudin Olah Raga dan Pemuda - JAKBAR,Pemuda dan Olahraga,Program Peningkatan Sarana Prasarana Pemuda dan Olahraga,44222192000,15158242864
Sudin Olah Raga dan Pemuda - JAKPUS,Pemuda dan Olahraga,Program Pembinaan Peran Serta Masyarakat Terhadap Pemuda,24425000000,18822316000
Sudin Olah Raga dan Pemuda - JAKPUS,Pemuda dan Olahraga,Program Pembinaan dan Pemasyarakatan Olahraga,5095000000,4569894515
Sudin Olah Raga dan Pemuda - JAKPUS,Pemuda dan Olahraga,Program Penerapan Prinsip Good Governance Dalam Penyelenggaraan Urusan Pemuda dan Olahraga,837900000,705404543
Sudin Olah Raga dan Pemuda - JAKPUS,Pemuda dan Olahraga,Program Peningkatan Sarana Prasarana Pemuda dan Olahraga,4984000000,3353411125
Sudin Olah Raga dan Pemuda - JAKTIM,Pemuda dan Olahraga,Program Pembinaan Peran Serta Masyarakat Terhadap Pemuda,13150000000,4063324515
Sudin Olah Raga dan Pemuda - JAKTIM,Pemuda dan Olahraga,Program Pembinaan dan Pemasyarakatan Olahraga,3975000000,2889107500
Sudin Olah Raga dan Pemuda - JAKTIM,Pemuda dan Olahraga,Program Penerapan Prinsip Good Governance Dalam Penyelenggaraan Urusan Pemuda dan Olahraga,1299280000,1030510967
Sudin Olah Raga dan Pemuda - JAKTIM,Pemuda dan Olahraga,Program Peningkatan Sarana Prasarana Pemuda dan Olahraga,3999012500,2171352704
Sudin Olah Raga dan Pemuda - JAKUT,Pemuda dan Olahraga,Program Pembinaan Peran Serta Masyarakat Terhadap Pemuda,10145000000,2935604170
Sudin Olah Raga dan Pemuda - JAKUT,Pemuda dan Olahraga,Program Pembinaan dan Pemasyarakatan Olahraga,3345000000,2458476100
Sudin Olah Raga dan Pemuda - JAKUT,Pemuda dan Olahraga,Program Penerapan Prinsip Good Governance Dalam Penyelenggaraan Urusan Pemuda dan Olahraga,818750000,635410970
Sudin Olah Raga dan Pemuda - JAKUT,Pemuda dan Olahraga,Program Peningkatan Sarana Prasarana Pemuda dan Olahraga,26686000000,5685434900
Sudin PU Jalan - JAKBAR,Pekerjaan Umum,Peningkatan sarana dan prasarana Pekerjaan Umum,2707000000,1190994800
Sudin PU Jalan - JAKBAR,Pekerjaan Umum,Program Pembangunan Jalan dan Jembatan,137406808352,62825167843
Sudin PU Jalan - JAKBAR,Pekerjaan Umum,Program Pembangunan Peningkatan dan Pemeliharaan Sarana jaringan Utilitas,50000000,18375315
Sudin PU Jalan - JAKBAR,Pekerjaan Umum,Program Penerapan kaidah Good Governance dalam penyelenggaraan urusan Pekerjaan Umum,1296000000,129579630
Sudin PU Jalan - JAKPUS,Pekerjaan Umum,Program Pembangunan Jalan dan Jembatan,67111788065,16199202019
Sudin PU Jalan - JAKPUS,Pekerjaan Umum,Program Pembangunan Peningkatan dan Pemeliharaan Sarana jaringan Utilitas,112500000,32873100
